"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"119065","323775","","1","1000","","sifted","107","1","",""
"119066","323775","","1","1001","","","7","1","",""
"119067","323788","","1","1001","","","7","1","",""
"119068","323788","","1","1000","","","107","1","",""
"119069","323793","1","1","1001","","","7","2","","2017"
"119070","323793","2","1","1000","","sifted","107","1","","2017"
"119071","323819","","2","1001","","","36","1","",""
"119072","323819","","1","1000","","","259","1","",""
"119073","323888","","2","1001","","","34.7","1","",""
"119074","323889","","2","1001","","","34.4","1","",""
"119075","323898","","2","1001","","","33.7","1","",""
"119076","323899","","2","1001","","","33.9","1","",""
"119077","323906","","2","1001","","","34.4","1","",""
"119078","323909","","2","1001","","","34","1","",""
"119079","323916","","2","1001","","","37.2","1","",""
"119080","323917","","2","1001","","","36.3","1","",""
"119081","323932","","2","1001","","","35.7","1","",""
"119082","323935","","2","1001","","","38.6","1","",""
"119083","323950","","2","1001","","","39.3","1","",""
"119084","323951","","2","1001","","","36.3","1","",""
"119085","323964","","2","1001","","","38.2","1","",""
"119086","323965","","2","1001","","","35.9","1","",""
"119087","323973","","2","1001","","","34.5","1","",""
"119088","323974","","2","1001","","","33","1","",""
"119089","323989","","2","1001","","","37","1","",""
"119090","323991","","2","1001","","","36.6","1","",""
"119091","324006","","2","1001","","","35.5","1","",""
"119092","324007","","2","1001","","","35.8","1","",""
"119093","324013","","2","1001","","","34.4","1","",""
"119094","324014","","2","1001","","","36.9","1","",""
"119095","324022","","2","1001","","","34.2","1","",""
"119096","324023","","2","1001","","","36.4","1","",""
"119097","324038","1","2","1001","","","35.7","24","","2011"
"119098","324040","","1","1033","","","16.6","1","",""
"119099","324045","","1","1033","","","19.2","1","",""
"119100","324054","","1","1043","","large sausage not a link","148","1","",""
"119101","324072","","1","1033","","","24","1","",""
"119102","324092","","1","1033","","","15.7","1","",""
"119103","324097","","1","1033","","","17.9","1","",""
"119104","324114","","1","1033","","","18","1","",""
"119105","324119","","1","1033","","","19.2","1","",""
"119106","324143","","1","1033","","","18.1","1","",""
"119107","324157","1","1","1033","","","18.6","8","","2016"
"119108","324160","","1","1043","","","15.4","1","",""
"119109","324161","","1","1043","","","13.6","1","",""
"119110","324167","","1","1043","","","11.2","1","",""
"119111","324171","","1","1043","","","21","1","",""
"119112","324174","","1","1043","","","38.6","1","",""
"119113","324178","","1","1043","","","16.2","1","",""
"119114","324180","","1","1043","","","19.5","1","",""
"119115","324196","","1","1043","","","32.7","1","",""
"119116","324197","","1","1043","","","23.6","1","",""
"119117","324215","","1","1043","","","18.5","1","",""
"119118","324217","","1","1043","","","19","1","",""
"119119","324234","","1","1043","","","12.6","1","",""
"119120","324235","","1","1043","","","24.9","1","",""
"119121","324255","","1","1043","","","15.4","1","",""
"119122","324256","","1","1043","","","13.6","1","",""
"119123","324261","","1","1043","","","14.1","1","",""
"119124","324262","","1","1043","","","23.5","1","",""
"119125","324280","","1","1043","","","22.4","1","",""
"119126","324281","","1","1043","","","28.2","1","",""
"119127","324298","","1","1043","","","16.2","1","",""
"119128","324299","","1","1043","","","23.5","1","",""
"119129","324317","1","1","1043","","","20.2","21","","2012"
"119130","324319","","1","9999","","","66.5","1","",""
"119131","324320","","1","9999","","","45.6","1","",""
"119132","324328","","1","9999","","","51.3","1","",""
"119133","324329","","1","9999","","","68.4","1","",""
"119134","324333","","1","9999","","","40.8","1","",""
"119135","324335","","1","9999","","","44.8","1","",""
"119136","324341","","1","9999","","","23","1","",""
"119137","324342","","1","9999","","","43.2","1","",""
"119138","324353","","1","9999","","","41.6","1","",""
"119139","324356","","1","9999","","","22.7","1","",""
"119140","324360","","1","9999","","","36","1","",""
"119141","324363","","1","9999","","","26.1","1","",""
"119142","324368","","1","9999","","","48.2","1","",""
"119143","324369","","1","9999","","","55.1","1","",""
"119144","324385","","1","9999","","","54.1","1","",""
"119145","324387","","1","9999","","","58","1","",""
"119146","324403","","1","9999","","","25.7","1","",""
"119147","324404","","1","9999","","","27.2","1","",""
"119148","324415","","1","9999","","","27.3","1","",""
"119149","324416","","1","9999","","","33.1","1","",""
"119150","324422","","1","9999","","","27.5","1","",""
"119151","324425","","1","9999","","","34.4","1","",""
"119152","324441","","1","9999","","","46.5","1","",""
"119153","324442","","1","9999","","","49.9","1","",""
"119154","324448","","1","9999","","","50.4","1","",""
"119155","324449","","1","9999","","","48.8","1","",""
"119156","324453","","1","9999","","","49.6","1","",""
"119157","324454","","1","9999","","","55.8","1","",""
"119158","324460","","1","9999","","","60.5","1","",""
"119159","324461","","1","9999","","","33.3","1","",""
"119160","324473","","1","9999","","","36","1","",""
"119161","324475","","1","9999","","","48.3","1","",""
"119162","324487","","1","9999","","","27.7","1","",""
"119163","324488","","1","9999","","","43.9","1","",""
"119164","324503","","1","1077","","","24.2","1","",""
"119165","324504","","1","1077","","","34.2","1","",""
"119166","324509","","1","1077","","","24.6","1","",""
"119167","324510","","1","1077","","","18.7","1","",""
"119168","324517","","1","9999","","","49.3","1","",""
"119169","324518","","1","9999","","","42.7","1","",""
"119170","324530","","1","1077","","","25.8","1","",""
"119171","324532","","1","1077","","","29.1","1","",""
"119172","324538","","1","1077","","","34.1","1","",""
"119173","324540","","1","1077","","","20.9","1","",""
"119174","324546","","1","1077","","","25.6","1","",""
"119175","324548","","1","1077","","","23.6","1","",""
"119176","324554","","1","1077","","","22.5","1","",""
"119177","324556","","1","1077","","","34.3","1","",""
"119178","324562","","1","1077","","","33.6","1","",""
"119179","324563","","1","1077","","","69.5","1","",""
"119180","324568","","1","1077","","","32","1","",""
"119181","324570","","1","1077","","","45.8","1","",""
"119182","324576","","1","1077","","","37.3","1","",""
"119183","324578","","1","1077","","","36.2","1","",""
"119184","324583","","1","1077","","","58.2","1","",""
"119185","324585","","1","1077","","","57.1","1","",""
"119186","324591","","1","1077","","","56.3","1","",""
"119187","324593","","1","1077","","","47.6","1","",""
"119188","324599","","1","1077","","","45.6","1","",""
"119189","324601","","1","1077","","","43.3","1","",""
"119190","324607","","1","1077","","","58.1","1","",""
"119191","324608","","1","1077","","","44.9","1","",""
"119192","324614","","1","1077","","","40.8","1","",""
"119193","324616","","1","1077","","","69","1","",""
"119194","324622","","1","1077","","","54.5","1","",""
"119195","324624","","1","1077","","","48.4","1","",""
"119196","324630","","1","1077","","","46.3","1","",""
"119197","324632","","1","1077","","","41.7","1","",""
"119198","324638","","1","1077","","","51.1","1","",""
"119202","324653","1","1","1077","","","40.4","36","","2016"
"119207","324860","1","2","1001","","","32","1","","2013"
"119208","324860","2","1","1000","","","258","1","","2013"
"119233","325036","1","1","1001","","","7.6","23","","2013"
"119257","325198","1","1","1050","","","20.6","23","","2011"
"119275","325287","1","1","1000","","","257","17","","2015"
"119282","325430","1","1","1000","","slices with skin","154","14","","2001"
"119283","325430","2","1","1028","","small (2-1/2"" dia)","147","14","","2001"
"119284","325430","3","1","1028","","medium (2-2/3"" dia)","161","9","","2001"
"119285","325430","4","1","1028","","large (2-3/4"" dia)","173","9","","2001"
"119286","325430","5","1","1028","","extra large (3"" dia)","225","8","","2001"
"119287","325430","6","1","1049","","NLEA ","147","1","","2001"
"119299","325524","1","1","1000","","","127","11","","2015"
"119321","325658","1","1","1033","","medium","86.6","21","","2016"
"119338","325871","1","1","1050","","","27.3","16","","2010"
"119351","325992","1","1","1033","","","27.9","3","","2016"
"119352","325992","2","1","1039","","","450","9","","2016"
"119397","326135","1","1","1050","","regular","21.9","826","","2013"
"119398","326135","2","1","1050","","thin","10.9","439","","2013"
"119431","326196","1","1","1000","","cooked","118","10","","2015"
"119500","326698","1","1","1002","","","6","34","","2003"
"119501","326698","2","1","1000","","","249","34","","2003"
"119504","326905","1","1","1000","","","149","1","","2001"
"119505","326905","2","1","1071","","","8.4","1","","2001"
"119516","327198","1","1","1000","","cubes","160","1","","2001"
"119517","327198","2","1","1000","","diced","156","1","","2001"
"119518","327198","3","1","1071","","large (about 6-1/2"" dia)","814","1","","2001"
"119519","327198","4","1","1060","","large (1/8 of large melon)","102","1","","2001"
"119520","327198","5","1","1071","","medium (about 5"" dia)","552","1","","2001"
"119521","327198","6","1","1060","","medium (1/8 of medium melon)","69","1","","2001"
"119522","327198","7","1","1071","","small (about 4-1/4"" dia)","441","1","","2001"
"119523","327198","8","1","1060","","small (1/8 of small melon)","55","1","","2001"
"119524","327198","9","10","1044","","balls","138","1","","2001"
"119530","327357","1","1","1000",""," slices","143","1","","2000"
"119531","327357","2","1","1071","","2-1/3"" dia","129","1","","2000"
"119532","327357","3","1","1071",""," 2-1/2"" dia","142","1","","2000"
"119533","327357","4","1","1071","","2-3/4"" dia","156","1","","2000"
"119534","327357","5","1","1049","","NLEA","140","1","","2000"
"119538","327501","1","1","1000","","sections no membranes","165","1","","2001"
"119539","327501","2","1","1071",""," 2-7/8"" dia","140","1","","2001"
"119544","327923","1","1","1117","","","581","4","","2001"
"119619","328637","1","1","1050","","","17","31","","2013"
"119620","328637","2","1","1000","shredded","","105","41","","2014"
"119652","328841","1","1","1000","","","220","31","","2013"
"119685","329370","1","1","1000","","","86.2","32","","2013"
"119689","329490","1","1","1038","","","28.4","1","","2017"
"119690","329490","2","1","1000","","sifted","85","1","","2017"
"119691","329490","3","1","1001","","","5","1","","2017"
"119694","329596","1","1","1038","","","28.4","1","","2017"
"119698","329716","1","1","1038","","","28.4","1","","2017"
"119699","329716","2","1","1000","","sifted","67","1","","2017"
"119700","329716","3","1","1001","","","4","1","","2017"
"119713","329830","1","1","1000","","grated","97.3","12","","2009"
"119735","330137","1","1","1023","","","156","21","","2012"
"119737","330415","1","1","1023","","5.3 oz","150","1","","2014"
"119748","330458","1","1","1001","","liquid oil","11.6","10","","2014"
"120042","330869","1","1","1010","","crumbles","155","48","","2009"
"121308","331897","1","1","1026","","without skin","94.7","60","","2010"
"121309","331897","2","1","1026","","with skin","104","60","","2010"
"121343","331960","1","1","1043","","","174","55","","2012"
"121416","332282","1","1","1049","","1/2 cup","135","36","","2009"
"121438","332397","1","1","1050","","","13.5","21","","2015"
"121449","332597","1","1","1000","","slices","140","1","","2000"
"121450","332597","2","1","1071","","small","148","1","","2000"
"121451","332597","3","1","1071","","medium","178","1","","2000"
"121452","332597","4","1","1071","","large","230","1","","2000"
"121478","332791","1","1","1067","","","3.2","25","","2015"
"121489","332864","1","1","1033","","medium","80.4","3","","2016"
"121490","332864","2","1","1033","","long","186","1","","2016"
"121491","332864","3","1","1000","","ground","185","6","","2016"
"121513","333008","1","1","1022","","","27","21","","2016"
"121582","333281","1","1","1000","","","245","33","","2016"
"121591","333374","1","1","1027","","","176","8","","2008"
"121600","333476","1","1","1027","","","177","8","","2008"
"121697","334194","1","1","1019","","drained solids","107","48","","2011"
"121698","334194","2","1","1019","","total can contents","142","48","","2011"
"121732","334247","1","1","1002","","","4","19","","2006"
"121733","334247","2","1","1000","","","188","14","","2006"
"121773","334462","1","1","1069","","","611","24","","2009"
"121774","334462","2","3","1044","","","41.8","13","","2009"
"121786","334536","1","1","1000","","","133","11","","2013"
"121795","334628","1","1","1043","","","142","8","","2009"
"121806","334720","1","1","1043","","","126","10","","2009"
"121855","334849","1","1","1054","","raw","284","244","","2011"
"121868","334897","1","1","1046","","cooked","462","24","","2011"
"121869","334898","1","1","1046","","raw","690","24","","2011"
"121894","334963","1","1","1046","","raw","788","36","","2011"
"121919","335061","1","1","1054","","cooked","360","106","","2011"
"121932","335109","1","1","1054","","raw","525","93","","2011"
"121952","335240","1","1","1050","","","32.1","19","","2012"
"119199","324640","","1","1077","","","54.4","1","",""
"119200","324646","","1","1077","","","29.4","1","",""
"119201","324648","","1","1077","","","36.5","1","",""
"119203","324734","","1","1000","","","258","1","",""
"119204","324734","","2","1001","","","32","1","",""
"119205","324855","","2","1001","","","32","1","",""
"119206","324855","","1","1000","","","258","1","",""
"119209","324862","","1","1001","","","7.8","1","",""
"119210","324864","","1","1001","","","7.2","1","",""
"119211","324872","","1","1001","","","7.4","1","",""
"119212","324874","","1","1001","","","7.5","1","",""
"119213","324885","","1","1001","","","7.3","1","",""
"119214","324887","","1","1001","","","7.2","1","",""
"119215","324894","","1","1001","","","6.7","1","",""
"119216","324896","","1","1000","","","100","1","",""
"119217","324897","","1","1001","","","7.2","1","",""
"119218","324914","","1","1001","","","7.8","1","",""
"119219","324922","","1","1001","","","7.3","1","",""
"119220","324927","","1","1001","","","7.6","1","",""
"119221","324941","","1","1001","","","7.5","1","",""
"119222","324942","","1","1001","","","7.5","1","",""
"119223","324961","","1","1001","","","7.4","1","",""
"119224","324962","","1","1001","","","8","1","",""
"119225","324971","","1","1001","","","7.6","1","",""
"119226","324974","","1","1001","","","7.7","1","",""
"119227","324991","","1","1001","","","7.3","1","",""
"119228","324994","","1","1001","","","7.2","1","",""
"119229","325010","","1","1001","","","8.3","1","",""
"119230","325011","","1","1001","","","7.7","1","",""
"119231","325021","","1","1001","","","8.3","1","",""
"119232","325023","","1","1001","","","8.9","1","",""
"119234","325038","","1","1050","","","28.8","1","",""
"119235","325040","","1","1050","","","19.6","1","",""
"119236","325047","","1","1050","","","17.7","1","",""
"119237","325050","","1","1050","","","20.9","1","",""
"119238","325062","","1","1050","","","21.4","1","",""
"119239","325065","","1","1050","","","18.6","1","",""
"119240","325079","","1","1050","","","21.7","1","",""
"119241","325097","","1","1050","","","21","1","",""
"119242","325098","","1","1050","","","21.7","1","",""
"119243","325103","","1","1050","","","20.5","1","",""
"119244","325109","","1","1050","","","18.2","1","",""
"119245","325110","","1","1050","","","18.5","1","",""
"119246","325120","","1","1050","","","21.2","1","",""
"119247","325123","","1","1050","","","18.8","1","",""
"119248","325134","","1","1050","","","19.2","1","",""
"119249","325135","","1","1050","","","19.4","1","",""
"119250","325140","","1","1050","","","21.9","1","",""
"119251","325142","","1","1050","","","21.2","1","",""
"119252","325149","","1","1050","","","21.6","1","",""
"119253","325165","","1","1050","","","21","1","",""
"119254","325166","","1","1050","","","20.8","1","",""
"119255","325171","","1","1050","","","16.6","1","",""
"119256","325187","","1","1050","","","24.1","1","",""
"119258","325200","","1","1000","","","260","1","",""
"119259","325204","","1","1000","","","263","1","",""
"119260","325205","","1","1000","","","266","1","",""
"119261","325209","","1","1000","","","255","1","",""
"119262","325210","","1","1000","","","261","1","",""
"119263","325220","","1","1000","","","222","1","",""
"119264","325225","","1","1000","","","260","1","",""
"119265","325226","","1","1000","","","261","1","",""
"119266","325237","","1","1000","","","261","1","",""
"119267","325238","","1","1000","","","262","1","",""
"119268","325249","","1","1000","","","263","1","",""
"119269","325253","","1","1000","","","220","1","",""
"119270","325254","","1","1000","","","259","1","",""
"119271","325264","","1","1000","","","270","1","",""
"119272","325265","","1","1000","","","268","1","",""
"119273","325277","","1","1000","","","262","1","",""
"119274","325278","","1","1000","","","261","1","",""
"119276","325415","","1","1000","","slices with skin","154","14","",""
"119277","325415","","1","1028","","small (2-1/2"" dia)","147","14","",""
"119278","325415","","1","1028","","medium (2-2/3"" dia)","161","9","",""
"119279","325415","","1","1028","","large (2-3/4"" dia)","173","9","",""
"119280","325415","","1","1028","","extra large (3"" dia)","225","8","",""
"119281","325415","","1","1049","","NLEA ","147","1","",""
"119288","325432","","1","1000","","","134","1","",""
"119289","325435","","1","1000","","","125","1","",""
"119290","325440","","1","1000","","","126","1","",""
"119291","325450","","1","1000","","","124","1","",""
"119292","325454","","1","1000","","","133","1","",""
"119293","325461","","1","1000","","","129","1","",""
"119294","325463","","1","1000","","","124","1","",""
"119295","325480","","1","1000","","","135","1","",""
"119296","325484","","1","1000","","","119","1","",""
"119297","325503","","1","1000","","","130","1","",""
"119298","325507","","1","1000","","","121","1","",""
"119300","325526","","1","1033","","medium","88","1","",""
"119301","325528","","1","1033","","medium","55","1","",""
"119302","325534","","1","1033","","medium","82.4","1","",""
"119303","325536","","1","1033","","medium","60.4","1","",""
"119304","325542","","1","1033","","medium","83","1","",""
"119305","325544","","1","1033","","medium","97.6","1","",""
"119306","325550","","1","1033","","medium","99.2","1","",""
"119307","325552","","1","1033","","medium","93.1","1","",""
"119308","325560","","1","1033","","medium","103","1","",""
"119309","325562","","1","1033","","medium","69.1","1","",""
"119310","325573","","1","1033","","medium","93.5","1","",""
"119311","325575","","1","1033","","medium","86.6","1","",""
"119312","325581","","1","1033","","medium","92.5","1","",""
"119313","325583","","1","1033","","medium","76.6","1","",""
"119314","325599","","1","1033","","medium","103","1","",""
"119315","325601","","1","1033","","medium","94.2","1","",""
"119316","325610","","1","1033","","medium","84.4","1","",""
"119317","325625","","1","1033","","medium","82.3","1","",""
"119318","325627","","1","1033","","medium","83.5","1","",""
"119319","325643","","1","1033","","medium","92","1","",""
"119320","325645","","1","1033","","medium","99.2","1","",""
"119322","325719","","1","1050","","","27.2","1","",""
"119323","325726","","1","1050","","","23","1","",""
"119324","325733","","1","1050","","","25.6","1","",""
"119325","325740","","1","1050","","","29.1","1","",""
"119326","325747","","1","1050","","","27.9","1","",""
"119327","325754","","1","1050","","","26.1","1","",""
"119328","325761","","1","1050","","","27.3","1","",""
"119329","325768","","1","1050","","","31.7","1","",""
"119330","325775","","1","1050","","","26.5","1","",""
"119331","325782","","1","1050","","","28.7","1","",""
"119332","325789","","1","1050","","","32.7","1","",""
"119333","325797","","1","1050","","","23.6","1","",""
"119334","325811","","1","1050","","","23.5","1","",""
"119335","325826","","1","1050","","","26.3","1","",""
"119336","325842","","1","1050","","","26.8","1","",""
"119337","325858","","1","1050","","","31.2","1","",""
"119339","325873","","1","1039","","","452","1","",""
"119340","325882","","1","1039","","","374","1","",""
"119341","325892","","1","1033","","","22.6","1","",""
"119342","325896","","1","1033","","","23.1","1","",""
"119343","325911","","1","1039","","","467","1","",""
"119344","325914","","1","1039","","","458","1","",""
"119345","325930","","1","1039","","","456","1","",""
"119346","325933","","1","1039","","","464","1","",""
"119347","325949","","1","1033","","","38.1","1","",""
"119348","325957","","1","1039","","","454","1","",""
"119349","325971","","1","1039","","","458","1","",""
"119350","325974","","1","1039","","","468","1","",""
"119353","325994","","1","1039","","","198","1","",""
"119354","325994","","1","1050","","regular","18","54","",""
"119355","325999","","1","1039","","","195","1","",""
"119356","325999","","1","1050","","thin","11.3","86","",""
"119357","326000","","1","1039","","","201","1","",""
"119358","326000","","1","1050","","regular","18.3","55","",""
"119359","326005","","1","1039","","","198","1","",""
"119360","326005","","1","1050","","regular","17.6","54","",""
"119361","326006","","1","1039","","","193","1","",""
"119362","326006","","1","1050","","thin","10.9","85","",""
"119363","326011","","1","1039","","","201","1","",""
"119364","326011","","1","1050","","regular","18.2","53","",""
"119365","326012","","1","1039","","","193","1","",""
"119366","326012","","1","1050","","thin","10.7","92","",""
"119367","326025","","1","1039","","","227","1","",""
"119368","326025","","1","1050","","regular","22.8","40","",""
"119369","326026","","1","1039","","","225","1","",""
"119370","326026","","1","1050","","regular","22.4","50","",""
"119371","326031","","1","1039","","","207","1","",""
"119372","326031","","1","1050","","regular","18.5","54","",""
"119373","326032","","1","1039","","","195","1","",""
"119374","326032","","1","1050","","thin","10.8","86","",""
"119375","326053","","1","1039","","","225","1","",""
"119376","326053","","1","1050","","regular","29.1","40","",""
"119377","326058","","1","1039","","","193","1","",""
"119378","326058","","1","1050","","thin","10.7","90","",""
"119379","326059","","1","1039","","","196","1","",""
"119380","326059","","1","1050","","regular","17.8","55","",""
"119381","326077","","1","1039","","","459","1","",""
"119382","326077","","1","1050","","regular","39.4","35","",""
"119383","326078","","1","1039","","","232","1","",""
"119384","326078","","1","1050","","regular","19","61","",""
"119385","326083","","1","1039","","","225","1","",""
"119386","326083","","1","1050","","regular","37.1","30","",""
"119387","326084","","1","1039","","","170","1","",""
"119388","326084","","1","1050","","regular","21.2","48","",""
"119389","326101","","1","1039","","","169","1","",""
"119390","326101","","1","1050","","regular","21.2","47","",""
"119391","326102","","1","1039","","","230","1","",""
"119392","326102","","1","1050","","regular","22.6","48","",""
"119393","326115","","1","1039","","","227","1","",""
"119394","326115","","1","1050","","regular","22.6","50","",""
"119395","326116","","1","1039","","","226","1","",""
"119396","326116","","1","1050","","regular","21.7","52","",""
"119399","326137","","1","1011","","","274","1","",""
